hhid,zone,state,lga,urca_cat,adult_count,members_under_18,members_18_30,members_31_55,members_over_55,number_of_rooms,solar_supply_hours,generator_supply_hours,generator_count,generator_monthly_cost,minigrid_supply_hours,minigrid_monthly_bill,national_grid_supply_hours,national_grid_monthly_bill,air_cooler_count,fridge_count,washing_machine_count,ac_count,electric_cooker_count,thermal_appliance_count,household_size,daily_supply_hours,estimated_service_band,fan_count,laptop_computer_count,light_bulb_count,mobile_phone_charger_count,radio_count,television_count,fan_usage_hours,laptop_computer_usage_hours,light_bulb_usage_hours,mobile_phone_charger_usage_hours,radio_usage_hours,television_usage_hours,light_bulb_monthly_kwh,fan_monthly_kwh,television_monthly_kwh,mobile_phone_charger_monthly_kwh,laptop_computer_monthly_kwh,radio_monthly_kwh,fridge_monthly_kwh,ac_monthly_kwh,washing_machine_monthly_kwh,electric_cooker_monthly_kwh,thermal_appliance_monthly_kwh,air_cooler_monthly_kwh,estimated_monthly_kwh,supply_factor,estimated_monthly_kwh_adjusted,consumption_category,log_estimated_monthly_kwh,estimated_monthly_kwh_raw,outlier_flag
4d400c72-0e6a-4f3e-ab66-4ef227982c84,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,3,2,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5000.0,0,0,0,0,0,0,5,12.0,Band C,0,0,3,3,1,0,0.0,0.0,10.0,2.0,8.0,0.0,9.0,0.0,0.0,0.9,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,6.15,0.5,6.15,Moderate Consumption,1.9671123567059163,6.15,0
3d1b0cd4-785f-42fc-8c96-1cf17a2f7690,North Central,Nassarawa,nasarawa,<1hr to small city/town+,2,4,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3000.0,0,0,0,0,0,0,6,5.0,Band E,0,0,4,2,0,0,0.0,0.0,6.0,4.0,0.0,0.0,7.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7500000000000002,0.20833333333333334,1.7500000000000002,Low Consumption,1.0116009116784799,1.7500000000000002,0
2071e2ca-ad8f-4355-ba1b-ca3d3d6c3b77,North Central,Nassarawa,nasarawa,<1hr to small city/town+,3,4,2,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2500.0,0,0,0,0,0,0,7,4.0,Band E,0,0,6,2,0,0,0.0,0.0,6.0,4.0,0.0,0.0,10.8,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,0.2,2.4000000000000004,Low Consumption,1.2237754316221159,2.4000000000000004,0
ba6d8865-5000-4151-b98b-32acc8a5db51,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,3,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,0,5,0.0,Below Band E / Low Supply,0,0,3,2,1,0,0.0,0.0,5.0,2.0,4.0,0.0,4.5,0.0,0.0,0.6,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.2,1.26,Low Consumption,0.8153648132841945,1.26,0
122e72e3-3933-4d7d-8dbb-b5afad035ec2,North Central,Nassarawa,nasarawa,<1hr to small city/town+,4,2,2,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2000.0,0,0,0,0,0,0,6,15.0,Band C,0,0,4,2,0,0,0.0,0.0,7.0,4.0,0.0,0.0,8.4,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.625,6.0,Moderate Consumption,1.9459101490553132,6.0,0
c3801328-bfed-4851-a8d2-8618cc7fcd56,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,0,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3000.0,0,1,0,0,0,0,2,10.0,Band D,0,0,3,0,0,0,0.0,0.0,8.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,25.500000000000004,0.4166666666666667,25.500000000000004,High Consumption,3.2771447329921766,25.500000000000004,0
e2736811-f623-4628-8146-b6e40ec0ce21,North Central,Nassarawa,nasarawa,<1hr to small city/town+,5,1,3,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2000.0,0,0,0,0,0,0,6,15.0,Band C,0,0,6,3,0,0,0.0,0.0,8.0,4.0,0.0,0.0,14.4,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.125,0.625,10.125,Moderate Consumption,2.409194828052304,10.125,0
2402bef2-02dd-43de-8357-0663dda70e2c,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,2,1,1,0,3,0.0,8.0,1.0,5000.0,0.0,0.0,0.0,1000.0,0,1,0,0,0,1,4,8.0,Band D,1,0,5,0,0,1,9.0,0.0,10.0,0.0,0.0,9.0,15.0,16.2,27.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,43.39999999999999,0.3333333333333333,43.39999999999999,High Consumption,3.793239469438179,43.39999999999999,0
d08049d8-b233-4f7f-a1b3-4ebb0871ffb5,North Central,Nassarawa,nasarawa,<1hr to small city/town+,2,6,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5000.0,0,0,0,0,0,0,8,16.0,Band B,0,0,6,2,0,0,0.0,0.0,7.0,4.0,0.0,0.0,12.6,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.6666666666666666,9.2,Moderate Consumption,2.322387720290225,9.2,0
534d8979-fefa-4635-9a4f-60946a72f085,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,3,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0,0,0,0,1,5,0.0,Below Band E / Low Supply,0,0,4,2,0,1,0.0,0.0,3.0,2.0,0.0,6.0,3.6,0.0,18.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,8.040000000000001,0.2,8.040000000000001,Moderate Consumption,2.201659174404085,8.040000000000001,0
6a60a497-e02d-4bb4-8593-57df35b399cc,North Central,Nassarawa,nasarawa,<1hr to small city/town+,2,2,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2500.0,0,0,0,0,0,0,4,12.0,Band C,0,0,3,1,0,0,0.0,0.0,6.0,5.0,0.0,0.0,5.4,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.075,0.5,3.075,Low Consumption,1.404870746692826,3.075,0
012e7c3d-191a-4b28-b542-e06231daf80a,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2000.0,0,1,0,0,0,0,2,5.0,Band E,1,0,3,2,0,1,5.0,0.0,5.0,2.0,0.0,8.0,4.5,9.0,24.0,0.6,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,19.1875,0.20833333333333334,19.1875,High Consumption,3.0050636009828753,19.1875,0
da1a1de9-4e3a-465a-9db8-579417bbc6d7,North Central,Nassarawa,nasarawa,<1hr to small city/town+,4,0,2,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5000.0,0,1,0,0,0,0,4,10.0,Band D,0,0,6,4,0,1,0.0,0.0,7.0,4.0,0.0,8.0,12.6,0.0,24.0,2.4,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,38.75,0.4166666666666667,38.75,High Consumption,3.6826098411003407,38.75,0
3bdfcc8b-32b3-4a22-bc04-b1aa4c37c44b,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,3,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2000.0,0,0,0,0,0,0,5,24.0,Band A,0,0,4,2,0,0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,1.0,6.6,Moderate Consumption,2.028148247292285,6.6,0
d1075f04-fe01-44ca-a72a-feb03a65070e,North Central,Nassarawa,nasarawa,<1hr to small city/town+,6,6,4,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5000.0,0,1,0,0,0,0,12,10.0,Band D,0,0,10,6,0,2,0.0,0.0,9.0,4.0,0.0,10.0,27.0,0.0,60.0,3.6,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,60.25,0.4166666666666667,60.25,Very High Consumption,4.114963849424837,60.25,0
7ed5cee2-677c-4229-ac24-b4abb08493cd,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,2,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0,1,0,0,0,1,4,0.0,Below Band E / Low Supply,1,0,4,0,0,1,7.0,0.0,8.0,0.0,0.0,7.0,9.6,12.6,21.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,23.040000000000003,0.2,23.040000000000003,High Consumption,3.179719109667007,23.040000000000003,0
dec59852-2ddb-4f5e-b3bb-150099289731,North West,Kaduna,kauru,<1hr to small city/town+,2,3,2,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,Below Band E / Low Supply,0,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,Low Consumption,0.0,0.0,0
dd3da3dc-ae6b-4f0e-a25f-d5ab3398718e,North West,Kaduna,kauru,<1hr to small city/town+,2,2,1,1,0,5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,12.0,Band C,0,0,4,1,1,1,0.0,0.0,12.0,8.0,4.0,5.0,14.4,0.0,15.0,1.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,15.899999999999999,0.5,15.899999999999999,Moderate Consumption,2.8273136219290276,15.899999999999999,0
5333c44a-848c-4a5d-ac58-ad9412297f60,North West,Kaduna,kauru,<1hr to small city/town+,4,4,1,2,1,7,0.0,4.0,1.0,2000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,4.0,Band E,0,0,6,1,1,0,0.0,0.0,4.0,4.0,4.0,0.0,7.2,0.0,0.0,0.6,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.2,1.8,Low Consumption,1.0296194171811581,1.8,0
3797525f-b6b2-4cae-b999-61edde4c1eee,North West,Kaduna,kauru,<1hr to small city/town+,7,6,3,2,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0.0,Below Band E / Low Supply,0,0,8,2,1,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.18000000000000002,0.2,0.18000000000000002,Low Consumption,0.1655144384775734,0.18000000000000002,0
22933182-c4d8-4863-9bd4-8352069e101f,North West,Kaduna,kauru,<1hr to small city/town+,2,2,2,0,0,4,0.0,3.0,1.0,3000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,3.0,Below Band E / Low Supply,1,0,8,2,1,1,0.0,0.0,3.0,3.0,3.0,3.0,7.2,0.0,9.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,3.5999999999999996,0.2,3.5999999999999996,Low Consumption,1.5260563034950492,3.5999999999999996,0
19e23597-dc17-43d3-b030-3dc2bb1f058a,North West,Kaduna,kauru,<1hr to small city/town+,1,0,0,0,1,6,0.0,6.0,1.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,6.0,Band E,1,0,8,1,1,1,6.0,0.0,6.0,4.0,2.0,6.0,14.4,10.8,18.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,11.100000000000001,0.25,11.100000000000001,Moderate Consumption,2.4932054526026954,11.100000000000001,0
a4f328a7-872f-4593-8518-4b24f84593ea,North West,Kaduna,kauru,<1hr to small city/town+,6,7,2,3,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0.0,Below Band E / Low Supply,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,Low Consumption,0.0,0.0,0
7c61286f-0fbc-4bdd-9a6b-045390e181b7,North West,Kaduna,kauru,<1hr to small city/town+,7,4,3,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0.0,Below Band E / Low Supply,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,Low Consumption,0.0,0.0,0
9bcd8288-373a-43e0-a7a0-c20adcfbb995,North West,Kaduna,kauru,<1hr to small city/town+,8,5,3,4,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0.0,Below Band E / Low Supply,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,Low Consumption,0.0,0.0,0
dcf1bf88-bbf7-4f58-bf6d-2cb475816ccd,North West,Kaduna,kauru,<1hr to small city/town+,6,10,2,4,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,16,0.0,Below Band E / Low Supply,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,Low Consumption,0.0,0.0,0
9e70c719-09df-414e-bdcd-d512f565926a,North West,Kaduna,kauru,<1hr to small city/town+,9,6,3,4,2,8,0.0,9.0,1.0,15000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,9.0,Band D,0,0,9,2,0,1,0.0,0.0,6.0,3.0,0.0,8.0,16.2,0.0,24.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.412500000000001,0.375,15.412500000000001,Moderate Consumption,2.7980432396289148,15.412500000000001,0
6feabac5-cf45-4172-b527-c83d09607d87,North West,Kaduna,kauru,<1hr to small city/town+,5,2,4,1,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0.0,Below Band E / Low Supply,0,0,0,1,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09000000000000001,0.2,0.09000000000000001,Low Consumption,0.08617769624105234,0.09000000000000001,0
619ac0a3-71b4-4e5f-8aef-09265036e6fa,North West,Kaduna,kauru,<1hr to small city/town+,2,3,1,1,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,Below Band E / Low Supply,0,0,0,1,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.2,0.06,Low Consumption,0.05826890812397577,0.06,0
1efbc0df-6bf4-4721-8f46-142074c44c7c,North West,Kaduna,kauru,<1hr to small city/town+,5,5,3,2,0,8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,24.0,Band A,1,0,10,5,3,1,8.0,0.0,17.0,4.0,12.0,8.0,51.0,14.4,24.0,3.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,103.2,1.0,103.2,Very High Consumption,4.646312129319266,103.2,0
1eac7974-3b6e-402b-8c0f-6bb8c5d59588,North West,Kaduna,kauru,<1hr to small city/town+,10,6,4,5,1,16,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,16,24.0,Band A,0,0,10,3,1,0,0.0,0.0,10.0,4.0,8.0,0.0,30.0,0.0,0.0,1.8,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,34.2,1.0,34.2,High Consumption,3.5610460826040513,34.2,0
6062418a-ae4c-4b53-a0df-194a1a32d80a,North West,Kaduna,kauru,<1hr to small city/town+,5,5,2,2,1,8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,20.0,Band A,2,0,9,5,2,1,8.0,0.0,8.0,4.0,8.0,7.0,21.6,28.8,21.0,3.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.8333333333333334,66.0,Very High Consumption,4.204692619390966,66.0,0
9be22152-37d6-4c02-b116-2b65237d7c10,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,5,2,3,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000.0,0,1,0,0,0,1,7,3.0,Below Band E / Low Supply,3,0,15,4,0,2,5.0,0.0,5.0,3.0,0.0,8.0,22.5,27.0,48.0,1.8,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,34.260000000000005,0.2,34.260000000000005,High Consumption,3.5627491769697244,34.260000000000005,0
a68b82b8-f25c-4b0f-802e-7a0ceb54df10,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,3,0,2,1,0,4,0.0,3.0,1.0,7000.0,0.0,0.0,4.0,5000.0,0,1,0,0,0,1,3,4.0,Band E,4,0,18,3,0,2,7.0,0.0,11.0,5.0,0.0,5.0,59.4,50.4,30.0,2.25,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,42.81,0.2,42.81,High Consumption,3.779862101825807,42.81,0
07cdf047-189f-4336-85a7-e53566f94e45,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,5,0,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9000.0,0,1,0,0,0,1,5,4.0,Band E,6,0,12,5,0,2,5.0,0.0,12.0,4.0,0.0,6.0,43.2,54.0,36.0,3.0,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,41.64,0.2,41.64,High Consumption,3.752792779857589,41.64,0
fc8fe102-7384-4e7e-ae83-c906f180b8c7,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,3,2,1,2,0,3,0.0,2.0,1.0,10000.0,0.0,0.0,7.0,9000.0,0,1,0,0,0,0,5,7.0,Band E,3,0,18,3,0,1,8.0,0.0,12.0,4.0,0.0,7.0,64.8,43.2,21.0,1.8,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,53.900000000000006,0.2916666666666667,53.900000000000006,Very High Consumption,4.0055133485154855,53.900000000000006,0
6bc11da5-a568-4da5-98f0-50eac315bf03,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,2,1,0,0,2,6,0.0,2.0,1.0,10000.0,0.0,0.0,5.0,10000.0,0,1,0,0,0,0,3,5.0,Band E,5,0,15,2,0,1,5.0,0.0,11.0,5.0,0.0,7.0,49.5,45.0,21.0,1.5,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,35.625,0.20833333333333334,35.625,High Consumption,3.6007310673372315,35.625,0
fabc24c4-5343-450b-b6b3-1f0bf0be3d01,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,3,0,1,2,0,5,0.0,3.0,1.0,10000.0,0.0,0.0,3.0,2000.0,0,1,0,0,0,1,3,3.0,Below Band E / Low Supply,6,0,16,3,0,2,11.0,0.0,11.0,5.0,0.0,7.0,52.8,118.8,42.0,2.25,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,57.57000000000001,0.2,57.57000000000001,Very High Consumption,4.070222620101691,57.57000000000001,0
82ed47bb-5161-4ec9-9ff2-f5ea1ed2865e,North West,Kaduna,kubau,<1hr to int. city,3,3,2,1,0,10,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,24.0,Band A,0,0,6,2,0,1,0.0,0.0,7.0,2.0,0.0,2.0,12.6,0.0,6.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.200000000000003,1.0,19.200000000000003,High Consumption,3.005682604407159,19.200000000000003,0
a867f1a6-0ea3-4f91-a031-72de4a83c0ef,North West,Kaduna,kubau,<1hr to int. city,2,5,1,1,0,7,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,7,24.0,Band A,1,0,8,4,1,1,7.0,0.0,5.0,2.0,2.0,5.0,12.0,12.6,15.0,1.2,0.0,0.6,54.0,0.0,0.0,45.0,0.0,0.0,140.4,1.0,140.4,Very High Consumption,4.951592753462473,140.4,0
8069f63f-6a55-4430-90b6-8b3defb00ef0,North West,Kaduna,kubau,<1hr to int. city,2,4,1,1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0.0,Below Band E / Low Supply,0,0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,Low Consumption,0.0,0.0,0
5660f25b-da84-4c89-bdd5-671fe9228b0e,North West,Kaduna,kubau,<1hr to int. city,2,1,1,1,0,7,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,24.0,Band A,0,0,7,2,0,0,0.0,0.0,10.0,2.0,0.0,0.0,21.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,1.0,21.6,High Consumption,3.1179499062782403,21.6,0
c4b59fc3-8411-4403-97c7-f9ece32adf2c,North West,Kaduna,kubau,<1hr to int. city,4,6,2,2,0,7,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,24.0,Band A,0,0,6,2,0,1,0.0,0.0,10.0,2.0,0.0,4.0,18.0,0.0,12.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,1.0,30.6,High Consumption,3.4531571205928664,30.6,0
89d05b84-3282-407d-b9bc-1a0c5de6c7e9,North West,Kaduna,kubau,<1hr to int. city,2,5,1,1,0,5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,24.0,Band A,0,0,7,2,0,1,0.0,0.0,10.0,3.0,0.0,2.0,21.0,0.0,6.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,1.0,27.9,High Consumption,3.3638415951183864,27.9,0
32f9c606-dd8c-4a79-9fbe-0b1dae7963bd,North West,Kaduna,kubau,<1hr to int. city,9,4,0,6,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0.0,Below Band E / Low Supply,0,0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,Low Consumption,0.0,0.0,0
7fc9f37a-6922-4b9c-aa7b-19b2c4e4a0c6,North West,Kaduna,kubau,<1hr to int. city,2,6,0,2,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0.0,Below Band E / Low Supply,0,0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,Low Consumption,0.0,0.0,0
a26de687-c89e-4127-a152-058d7e50c56a,North West,Kaduna,kubau,<1hr to int. city,2,3,1,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,Below Band E / Low Supply,0,0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,Low Consumption,0.0,0.0,0
42af1a7f-c3ed-499b-8787-7c454301afd1,North West,Kaduna,kubau,<1hr to int. city,3,10,0,3,0,4,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,24.0,Band A,0,0,4,3,1,1,0.0,0.0,24.0,4.0,3.0,10.0,28.8,0.0,30.0,1.8,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,61.49999999999999,1.0,61.49999999999999,Very High Consumption,4.135166556742356,61.49999999999999,0
30998812-9ed5-4ce4-ab91-ebe8f2c77a1a,North West,Kaduna,kubau,<1hr to int. city,2,3,2,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,Below Band E / Low Supply,0,0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,Low Consumption,0.0,0.0,0
8dd28c05-0845-4946-a271-fcf69d9d2052,North West,Kano,warawa,<1hr to large city,5,9,2,2,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,0,0,0,0,0,14,0.0,Below Band E / Low Supply,0,0,5,3,0,0,0.0,0.0,5.0,6.0,0.0,0.0,7.5,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.2,2.04,Low Consumption,1.1118575154181303,2.04,0
60343d6e-af83-49d2-a75f-28cc7836456f,North West,Kano,warawa,<1hr to large city,4,16,2,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,0,0,0,0,0,20,0.0,Below Band E / Low Supply,0,0,4,1,0,0,0.0,0.0,5.0,4.0,0.0,0.0,6.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.2,1.32,Low Consumption,0.8415671856782186,1.32,0
136717e0-609e-4e8e-ab65-ec8bd6278561,North West,Kano,warawa,<1hr to large city,6,5,4,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,0,0,0,0,0,11,0.0,Below Band E / Low Supply,0,0,5,4,0,0,0.0,0.0,5.0,5.0,0.0,0.0,7.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.2,2.1,Low Consumption,1.1314021114911006,2.1,0
842d8247-d0fb-4d1d-b700-4f6d43eb2c9c,North West,Kano,warawa,<1hr to large city,6,7,3,2,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,0,0,0,0,0,13,0.0,Below Band E / Low Supply,0,0,5,2,0,0,0.0,0.0,3.0,3.0,0.0,0.0,4.5,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.2,1.08,Low Consumption,0.7323678937132266,1.08,0
712cbe4e-63d4-4978-9476-18971af1f3ab,North West,Kano,warawa,<1hr to large city,5,5,2,2,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,0,0,0,0,0,10,0.0,Below Band E / Low Supply,0,0,6,1,0,0,0.0,0.0,4.0,3.0,0.0,0.0,7.2,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5300000000000002,0.2,1.5300000000000002,Low Consumption,0.928219302739429,1.5300000000000002,0
