hhid,zone,state,lga,urca_cat,adult_count,members_under_18,members_18_30,members_31_55,members_over_55,number_of_rooms,solar_supply_hours,generator_supply_hours,generator_count,generator_monthly_cost,minigrid_supply_hours,minigrid_monthly_bill,national_grid_supply_hours,national_grid_monthly_bill,air_cooler_count,fridge_count,washing_machine_count,ac_count,electric_cooker_count,thermal_appliance_count,household_size,daily_supply_hours,estimated_service_band,fan_count,laptop_computer_count,light_bulb_count,mobile_phone_charger_count,radio_count,television_count,fan_usage_hours,laptop_computer_usage_hours,light_bulb_usage_hours,mobile_phone_charger_usage_hours,radio_usage_hours,television_usage_hours
d8592853-418b-4d08-9b73-789c4ed9385c,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,3,0,1,1,1,5,0.0,8.0,1.0,10000.0,0.0,0.0,3.0,6000.0,0,1,0,0,0,1,3,8.0,Band D,4,0,14,3,1,2,11.0,0.0,10.0,5.0,7.0,8.0
3efa1e5b-12d7-4da9-94d5-0b3900f1d9aa,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,3,3,1,2,0,3,0.0,5.0,1.0,8000.0,0.0,0.0,3.0,4000.0,0,1,0,0,0,1,6,5.0,Band E,3,0,10,3,1,2,10.0,0.0,9.0,4.0,6.0,6.0
be9e6f81-7aab-4f8e-9488-d9501b9c81e9,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,6,3,3,3,0,5,0.0,8.0,2.0,12000.0,0.0,0.0,3.0,6000.0,0,1,1,1,0,1,9,8.0,Band D,5,2,15,5,0,3,13.0,6.0,12.0,4.0,0.0,9.0
45f6f560-3d19-4fd4-8511-44efd25e920b,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,1,0,0,1,0,1,0.0,5.0,1.0,6500.0,0.0,0.0,2.0,1500.0,0,0,0,0,0,1,1,5.0,Band E,1,0,3,1,1,1,8.0,0.0,8.0,4.0,5.0,4.0
4cbdc9b3-0454-4f03-adee-7e38ea00aace,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,6,5,3,2,1,7,0.0,6.0,2.0,10000.0,0.0,0.0,3.0,7000.0,0,1,0,1,0,1,11,6.0,Band E,5,1,16,5,2,2,14.0,3.0,12.0,5.0,7.0,9.0
76a4a00c-5d4d-4b9f-8943-d32eab6d06b5,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,5,2,2,2,1,4,0.0,5.0,1.0,7000.0,0.0,0.0,3.0,3000.0,0,1,0,0,0,1,7,5.0,Band E,3,0,10,4,2,2,11.0,0.0,12.0,5.0,8.0,9.0
4a7321cf-5122-4881-88ce-7fa07c848397,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,5,3,2,2,1,4,0.0,3.0,1.0,7500.0,0.0,0.0,3.0,5000.0,0,1,0,0,0,1,8,3.0,Below Band E / Low Supply,2,0,13,5,2,2,12.0,0.0,12.0,5.0,8.0,9.0
17bad9f3-f72e-467d-a6cb-402ccf3445f4,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,1,0,0,1,0,1,0.0,5.0,1.0,6000.0,0.0,0.0,2.0,2000.0,0,0,0,0,0,1,1,5.0,Band E,1,0,4,1,0,0,7.0,0.0,9.0,4.0,0.0,0.0
2f873f79-c013-4a3d-af3d-e8d83f41f8b1,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,3,0,1,1,1,3,0.0,6.0,1.0,7000.0,0.0,0.0,3.0,3000.0,0,1,0,0,0,1,3,6.0,Band E,3,0,9,3,1,1,12.0,0.0,12.0,4.0,6.0,9.0
27dcde37-7334-4dbf-b270-56a19c57572e,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,3,5,1,2,0,4,0.0,3.0,1.0,10400.0,0.0,0.0,6.0,3900.0,0,0,0,0,0,1,8,6.0,Band E,3,0,13,3,1,1,4.0,0.0,5.0,3.0,4.0,5.0
6d93401d-dc7e-49bd-94fb-d08bd9927364,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,2,2,1,1,0,3,0.0,5.0,1.0,10000.0,0.0,0.0,1.0,12000.0,0,1,0,0,0,1,4,5.0,Band E,3,0,9,2,0,1,6.0,0.0,6.0,4.0,0.0,4.0
25feea7d-d60c-4bc9-b4b2-1f5e8f25be19,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,2,1,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2500.0,0,0,0,0,0,1,3,1.0,Below Band E / Low Supply,1,0,4,1,0,0,4.0,0.0,4.0,3.0,0.0,0.0
b4c206ee-1b32-4e75-b9f7-6f5ec1477d92,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,3,2,1,2,0,3,0.0,5.0,1.0,10000.0,0.0,0.0,2.0,2500.0,0,1,0,0,0,1,5,5.0,Band E,4,0,8,2,0,1,5.0,0.0,6.0,4.0,0.0,4.0
fcd05f70-e0ca-452c-a123-0acfdb1b2518,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,4,4,2,2,0,5,0.0,4.0,1.0,16500.0,0.0,0.0,3.0,4000.0,0,1,0,0,0,1,8,4.0,Band E,7,0,27,3,0,1,6.0,0.0,6.0,5.0,0.0,6.0
925c1893-9bd8-4f89-b1e8-d49022ec5193,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,2,1,0,1,1,5,0.0,3.0,1.0,18000.0,0.0,0.0,2.0,3000.0,0,1,0,0,0,1,3,3.0,Below Band E / Low Supply,7,0,18,2,1,1,5.0,0.0,5.0,3.0,5.0,5.0
5f9c0c53-eb05-4c69-a55c-d54d7aa87c4b,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,3,2,1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5000.0,0,0,0,0,0,1,5,3.0,Below Band E / Low Supply,1,0,4,2,0,1,3.0,0.0,4.0,3.0,0.0,3.0
4d400c72-0e6a-4f3e-ab66-4ef227982c84,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,3,2,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5000.0,0,0,0,0,0,0,5,12.0,Band C,0,0,3,3,1,0,0.0,0.0,10.0,2.0,8.0,0.0
3d1b0cd4-785f-42fc-8c96-1cf17a2f7690,North Central,Nassarawa,nasarawa,<1hr to small city/town+,2,4,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3000.0,0,0,0,0,0,0,6,5.0,Band E,0,0,4,2,0,0,0.0,0.0,6.0,4.0,0.0,0.0
2071e2ca-ad8f-4355-ba1b-ca3d3d6c3b77,North Central,Nassarawa,nasarawa,<1hr to small city/town+,3,4,2,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2500.0,0,0,0,0,0,0,7,4.0,Band E,0,0,6,2,0,0,0.0,0.0,6.0,4.0,0.0,0.0
ba6d8865-5000-4151-b98b-32acc8a5db51,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,3,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,0,5,0.0,Below Band E / Low Supply,0,0,3,2,1,0,0.0,0.0,5.0,2.0,4.0,0.0
122e72e3-3933-4d7d-8dbb-b5afad035ec2,North Central,Nassarawa,nasarawa,<1hr to small city/town+,4,2,2,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2000.0,0,0,0,0,0,0,6,15.0,Band C,0,0,4,2,0,0,0.0,0.0,7.0,4.0,0.0,0.0
c3801328-bfed-4851-a8d2-8618cc7fcd56,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,0,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3000.0,0,1,0,0,0,0,2,10.0,Band D,0,0,3,0,0,0,0.0,0.0,8.0,0.0,0.0,0.0
e2736811-f623-4628-8146-b6e40ec0ce21,North Central,Nassarawa,nasarawa,<1hr to small city/town+,5,1,3,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2000.0,0,0,0,0,0,0,6,15.0,Band C,0,0,6,3,0,0,0.0,0.0,8.0,4.0,0.0,0.0
2402bef2-02dd-43de-8357-0663dda70e2c,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,2,1,1,0,3,0.0,8.0,1.0,5000.0,0.0,0.0,0.0,1000.0,0,1,0,0,0,1,4,8.0,Band D,1,0,5,0,0,1,9.0,0.0,10.0,0.0,0.0,9.0
d08049d8-b233-4f7f-a1b3-4ebb0871ffb5,North Central,Nassarawa,nasarawa,<1hr to small city/town+,2,6,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5000.0,0,0,0,0,0,0,8,16.0,Band B,0,0,6,2,0,0,0.0,0.0,7.0,4.0,0.0,0.0
534d8979-fefa-4635-9a4f-60946a72f085,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,3,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0,0,0,0,1,5,0.0,Below Band E / Low Supply,0,0,4,2,0,1,0.0,0.0,3.0,2.0,0.0,6.0
6a60a497-e02d-4bb4-8593-57df35b399cc,North Central,Nassarawa,nasarawa,<1hr to small city/town+,2,2,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2500.0,0,0,0,0,0,0,4,12.0,Band C,0,0,3,1,0,0,0.0,0.0,6.0,5.0,0.0,0.0
012e7c3d-191a-4b28-b542-e06231daf80a,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2000.0,0,1,0,0,0,0,2,5.0,Band E,1,0,3,2,0,1,5.0,0.0,5.0,2.0,0.0,8.0
da1a1de9-4e3a-465a-9db8-579417bbc6d7,North Central,Nassarawa,nasarawa,<1hr to small city/town+,4,0,2,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5000.0,0,1,0,0,0,0,4,10.0,Band D,0,0,6,4,0,1,0.0,0.0,7.0,4.0,0.0,8.0
3bdfcc8b-32b3-4a22-bc04-b1aa4c37c44b,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,3,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2000.0,0,0,0,0,0,0,5,24.0,Band A,0,0,4,2,0,0,0.0,0.0,5.0,2.0,0.0,0.0
d1075f04-fe01-44ca-a72a-feb03a65070e,North Central,Nassarawa,nasarawa,<1hr to small city/town+,6,6,4,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5000.0,0,1,0,0,0,0,12,10.0,Band D,0,0,10,6,0,2,0.0,0.0,9.0,4.0,0.0,10.0
7ed5cee2-677c-4229-ac24-b4abb08493cd,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,2,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0,1,0,0,0,1,4,0.0,Below Band E / Low Supply,1,0,4,0,0,1,7.0,0.0,8.0,0.0,0.0,7.0
dec59852-2ddb-4f5e-b3bb-150099289731,North West,Kaduna,kauru,<1hr to small city/town+,2,3,2,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,Below Band E / Low Supply,0,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
dd3da3dc-ae6b-4f0e-a25f-d5ab3398718e,North West,Kaduna,kauru,<1hr to small city/town+,2,2,1,1,0,5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,12.0,Band C,0,0,4,1,1,1,0.0,0.0,12.0,8.0,4.0,5.0
5333c44a-848c-4a5d-ac58-ad9412297f60,North West,Kaduna,kauru,<1hr to small city/town+,4,4,1,2,1,7,0.0,4.0,1.0,2000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,4.0,Band E,0,0,6,1,1,0,0.0,0.0,4.0,4.0,4.0,0.0
3797525f-b6b2-4cae-b999-61edde4c1eee,North West,Kaduna,kauru,<1hr to small city/town+,7,6,3,2,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0.0,Below Band E / Low Supply,0,0,8,2,1,0,0.0,0.0,0.0,0.0,3.0,0.0
22933182-c4d8-4863-9bd4-8352069e101f,North West,Kaduna,kauru,<1hr to small city/town+,2,2,2,0,0,4,0.0,3.0,1.0,3000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,3.0,Below Band E / Low Supply,1,0,8,2,1,1,0.0,0.0,3.0,3.0,3.0,3.0
19e23597-dc17-43d3-b030-3dc2bb1f058a,North West,Kaduna,kauru,<1hr to small city/town+,1,0,0,0,1,6,0.0,6.0,1.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,6.0,Band E,1,0,8,1,1,1,6.0,0.0,6.0,4.0,2.0,6.0
a4f328a7-872f-4593-8518-4b24f84593ea,North West,Kaduna,kauru,<1hr to small city/town+,6,7,2,3,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0.0,Below Band E / Low Supply,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7c61286f-0fbc-4bdd-9a6b-045390e181b7,North West,Kaduna,kauru,<1hr to small city/town+,7,4,3,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0.0,Below Band E / Low Supply,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9bcd8288-373a-43e0-a7a0-c20adcfbb995,North West,Kaduna,kauru,<1hr to small city/town+,8,5,3,4,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0.0,Below Band E / Low Supply,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
dcf1bf88-bbf7-4f58-bf6d-2cb475816ccd,North West,Kaduna,kauru,<1hr to small city/town+,6,10,2,4,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,16,0.0,Below Band E / Low Supply,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9e70c719-09df-414e-bdcd-d512f565926a,North West,Kaduna,kauru,<1hr to small city/town+,9,6,3,4,2,8,0.0,9.0,1.0,15000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,9.0,Band D,0,0,9,2,0,1,0.0,0.0,6.0,3.0,0.0,8.0
6feabac5-cf45-4172-b527-c83d09607d87,North West,Kaduna,kauru,<1hr to small city/town+,5,2,4,1,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0.0,Below Band E / Low Supply,0,0,0,1,0,0,0.0,0.0,0.0,3.0,0.0,0.0
619ac0a3-71b4-4e5f-8aef-09265036e6fa,North West,Kaduna,kauru,<1hr to small city/town+,2,3,1,1,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,Below Band E / Low Supply,0,0,0,1,0,0,0.0,0.0,0.0,2.0,0.0,0.0
1efbc0df-6bf4-4721-8f46-142074c44c7c,North West,Kaduna,kauru,<1hr to small city/town+,5,5,3,2,0,8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,24.0,Band A,1,0,10,5,3,1,8.0,0.0,17.0,4.0,12.0,8.0
1eac7974-3b6e-402b-8c0f-6bb8c5d59588,North West,Kaduna,kauru,<1hr to small city/town+,10,6,4,5,1,16,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,16,24.0,Band A,0,0,10,3,1,0,0.0,0.0,10.0,4.0,8.0,0.0
6062418a-ae4c-4b53-a0df-194a1a32d80a,North West,Kaduna,kauru,<1hr to small city/town+,5,5,2,2,1,8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,20.0,Band A,2,0,9,5,2,1,8.0,0.0,8.0,4.0,8.0,7.0
9be22152-37d6-4c02-b116-2b65237d7c10,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,5,2,3,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000.0,0,1,0,0,0,1,7,3.0,Below Band E / Low Supply,3,0,15,4,0,2,5.0,0.0,5.0,3.0,0.0,8.0
a68b82b8-f25c-4b0f-802e-7a0ceb54df10,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,3,0,2,1,0,4,0.0,3.0,1.0,7000.0,0.0,0.0,4.0,5000.0,0,1,0,0,0,1,3,4.0,Band E,4,0,18,3,0,2,7.0,0.0,11.0,5.0,0.0,5.0
07cdf047-189f-4336-85a7-e53566f94e45,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,5,0,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9000.0,0,1,0,0,0,1,5,4.0,Band E,6,0,12,5,0,2,5.0,0.0,12.0,4.0,0.0,6.0
fc8fe102-7384-4e7e-ae83-c906f180b8c7,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,3,2,1,2,0,3,0.0,2.0,1.0,10000.0,0.0,0.0,7.0,9000.0,0,1,0,0,0,0,5,7.0,Band E,3,0,18,3,0,1,8.0,0.0,12.0,4.0,0.0,7.0
6bc11da5-a568-4da5-98f0-50eac315bf03,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,2,1,0,0,2,6,0.0,2.0,1.0,10000.0,0.0,0.0,5.0,10000.0,0,1,0,0,0,0,3,5.0,Band E,5,0,15,2,0,1,5.0,0.0,11.0,5.0,0.0,7.0
fabc24c4-5343-450b-b6b3-1f0bf0be3d01,South South,Akwa Ibom,ikot_ekpene,<1hr to large city,3,0,1,2,0,5,0.0,3.0,1.0,10000.0,0.0,0.0,3.0,2000.0,0,1,0,0,0,1,3,3.0,Below Band E / Low Supply,6,0,16,3,0,2,11.0,0.0,11.0,5.0,0.0,7.0
82ed47bb-5161-4ec9-9ff2-f5ea1ed2865e,North West,Kaduna,kubau,<1hr to int. city,3,3,2,1,0,10,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,24.0,Band A,0,0,6,2,0,1,0.0,0.0,7.0,2.0,0.0,2.0
a867f1a6-0ea3-4f91-a031-72de4a83c0ef,North West,Kaduna,kubau,<1hr to int. city,2,5,1,1,0,7,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,7,24.0,Band A,1,0,8,4,1,1,7.0,0.0,5.0,2.0,2.0,5.0
8069f63f-6a55-4430-90b6-8b3defb00ef0,North West,Kaduna,kubau,<1hr to int. city,2,4,1,1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0.0,Below Band E / Low Supply,0,0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5660f25b-da84-4c89-bdd5-671fe9228b0e,North West,Kaduna,kubau,<1hr to int. city,2,1,1,1,0,7,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,24.0,Band A,0,0,7,2,0,0,0.0,0.0,10.0,2.0,0.0,0.0
c4b59fc3-8411-4403-97c7-f9ece32adf2c,North West,Kaduna,kubau,<1hr to int. city,4,6,2,2,0,7,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,24.0,Band A,0,0,6,2,0,1,0.0,0.0,10.0,2.0,0.0,4.0
89d05b84-3282-407d-b9bc-1a0c5de6c7e9,North West,Kaduna,kubau,<1hr to int. city,2,5,1,1,0,5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,24.0,Band A,0,0,7,2,0,1,0.0,0.0,10.0,3.0,0.0,2.0
32f9c606-dd8c-4a79-9fbe-0b1dae7963bd,North West,Kaduna,kubau,<1hr to int. city,9,4,0,6,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0.0,Below Band E / Low Supply,0,0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7fc9f37a-6922-4b9c-aa7b-19b2c4e4a0c6,North West,Kaduna,kubau,<1hr to int. city,2,6,0,2,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0.0,Below Band E / Low Supply,0,0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
a26de687-c89e-4127-a152-058d7e50c56a,North West,Kaduna,kubau,<1hr to int. city,2,3,1,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,Below Band E / Low Supply,0,0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
42af1a7f-c3ed-499b-8787-7c454301afd1,North West,Kaduna,kubau,<1hr to int. city,3,10,0,3,0,4,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,24.0,Band A,0,0,4,3,1,1,0.0,0.0,24.0,4.0,3.0,10.0
30998812-9ed5-4ce4-ab91-ebe8f2c77a1a,North West,Kaduna,kubau,<1hr to int. city,2,3,2,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,Below Band E / Low Supply,0,0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8dd28c05-0845-4946-a271-fcf69d9d2052,North West,Kano,warawa,<1hr to large city,5,9,2,2,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,0,0,0,0,0,14,0.0,Below Band E / Low Supply,0,0,5,3,0,0,0.0,0.0,5.0,6.0,0.0,0.0
60343d6e-af83-49d2-a75f-28cc7836456f,North West,Kano,warawa,<1hr to large city,4,16,2,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,0,0,0,0,0,20,0.0,Below Band E / Low Supply,0,0,4,1,0,0,0.0,0.0,5.0,4.0,0.0,0.0
136717e0-609e-4e8e-ab65-ec8bd6278561,North West,Kano,warawa,<1hr to large city,6,5,4,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,0,0,0,0,0,11,0.0,Below Band E / Low Supply,0,0,5,4,0,0,0.0,0.0,5.0,5.0,0.0,0.0
842d8247-d0fb-4d1d-b700-4f6d43eb2c9c,North West,Kano,warawa,<1hr to large city,6,7,3,2,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,0,0,0,0,0,13,0.0,Below Band E / Low Supply,0,0,5,2,0,0,0.0,0.0,3.0,3.0,0.0,0.0
712cbe4e-63d4-4978-9476-18971af1f3ab,North West,Kano,warawa,<1hr to large city,5,5,2,2,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,0,0,0,0,0,10,0.0,Below Band E / Low Supply,0,0,6,1,0,0,0.0,0.0,4.0,3.0,0.0,0.0
ba83c2d0-995f-453c-ba10-f903ef407750,North West,Kano,warawa,<1hr to large city,7,4,3,3,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,0,0,0,0,0,11,0.0,Below Band E / Low Supply,0,0,8,2,1,0,0.0,0.0,5.0,9.0,9.0,0.0
6b3985a3-af91-43e2-809f-a9ae48d55723,North Central,Nassarawa,nasarawa,<1hr to small city/town+,5,3,1,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4000.0,0,0,0,0,0,1,8,4.0,Band E,1,0,10,2,0,1,5.0,0.0,4.0,4.0,0.0,5.0
8b7b685f-6250-42cb-858e-d0651cc4dd6b,North Central,Nassarawa,nasarawa,<1hr to small city/town+,4,5,1,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3500.0,0,0,0,0,0,1,9,2.0,Below Band E / Low Supply,2,0,8,3,1,0,5.0,0.0,6.0,4.0,5.0,0.0
f249dfa2-7a94-49c2-a6df-e1a6b126de4e,North Central,Nassarawa,nasarawa,<1hr to small city/town+,3,3,1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4000.0,0,0,0,0,0,1,6,10.0,Band D,2,0,8,2,0,1,7.0,0.0,9.0,7.0,0.0,7.0
e73f4a30-befa-4a84-8c77-a606c7ca16b2,North Central,Nassarawa,nasarawa,<1hr to small city/town+,3,2,0,2,1,2,0.0,4.0,1.0,4000.0,0.0,0.0,10.0,4000.0,0,1,0,0,0,1,5,10.0,Band D,3,0,10,3,0,1,8.0,0.0,10.0,6.0,0.0,7.0
647303d5-89f7-4af7-ac08-2bbfd35aa7fd,North Central,Nassarawa,nasarawa,<1hr to small city/town+,2,2,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4000.0,0,0,0,0,0,1,4,8.0,Band D,2,0,5,2,0,1,9.0,0.0,9.0,6.0,0.0,7.0
6e57b0ed-42da-4408-b090-bb933c2be197,North Central,Nassarawa,nasarawa,<1hr to small city/town+,4,2,3,1,0,2,0.0,3.0,1.0,4500.0,0.0,0.0,10.0,4000.0,0,0,0,0,0,1,6,10.0,Band D,2,0,8,2,1,1,8.0,0.0,8.0,5.0,3.0,7.0
dabff1b7-5692-4581-bca2-75b7f4bac156,North Central,Nassarawa,nasarawa,<1hr to small city/town+,3,2,1,2,0,3,0.0,3.0,1.0,6000.0,0.0,0.0,12.0,4500.0,0,1,0,0,0,1,5,12.0,Band C,3,0,15,3,1,1,10.0,0.0,8.0,4.0,3.0,8.0
8e0e3409-3438-4fbe-a7f4-5150a07bbdcb,North Central,Nassarawa,nasarawa,<1hr to small city/town+,3,2,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4000.0,0,0,0,0,0,1,5,10.0,Band D,2,0,10,3,1,1,8.0,0.0,10.0,4.0,2.0,7.0
4cd1f892-a54a-41c4-9c8d-1c4eb53a0950,North West,Kano,warawa,<1hr to large city,7,7,4,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,1,0,0,0,0,14,0.0,Below Band E / Low Supply,6,0,8,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0
4f85861e-e384-4cea-93fd-d097ee3d7c98,North West,Kano,warawa,<1hr to large city,7,4,3,3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,500.0,0,0,0,0,0,0,11,2.0,Below Band E / Low Supply,2,0,5,2,0,1,10.0,0.0,11.0,2.0,0.0,2.0
f627ac5c-8e5b-45ca-a303-6e2dd93e586c,North West,Kano,warawa,<1hr to large city,2,2,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,0,0,0,0,0,0,4,1.0,Below Band E / Low Supply,2,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
153f1a38-bf25-49db-b6b9-81244c57013a,North West,Kano,warawa,<1hr to large city,2,2,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,0,0,0,0,0,4,0.0,Below Band E / Low Supply,1,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
68c8cb22-ba34-4065-8117-da92e98abbf9,North West,Kano,warawa,<1hr to large city,5,6,3,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,700.0,0,0,0,0,0,0,11,2.0,Below Band E / Low Supply,0,0,6,2,1,0,0.0,0.0,2.0,2.0,6.0,0.0
2d7621b1-7ebc-46cc-9ee2-fe2209e2ca5f,North West,Kano,warawa,<1hr to large city,6,5,2,3,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,0,0,0,0,0,11,0.0,Below Band E / Low Supply,0,0,2,0,1,0,0.0,0.0,0.0,0.0,7.0,0.0
