hhid,zone,state,lga,urca_cat,adult_count,members_under_18,members_18_30,members_31_55,members_over_55,number_of_rooms,solar_supply_hours,generator_supply_hours,generator_count,generator_monthly_cost,minigrid_supply_hours,minigrid_monthly_bill,national_grid_supply_hours,national_grid_monthly_bill,air_cooler_count,fridge_count,washing_machine_count,ac_count,electric_cooker_count,thermal_appliance_count,household_size,daily_supply_hours,estimated_service_band,fan_count,laptop_computer_count,light_bulb_count,mobile_phone_charger_count,radio_count,television_count,fan_usage_hours,laptop_computer_usage_hours,light_bulb_usage_hours,mobile_phone_charger_usage_hours,radio_usage_hours,television_usage_hours,light_bulb_monthly_kwh,fan_monthly_kwh,television_monthly_kwh,mobile_phone_charger_monthly_kwh,laptop_computer_monthly_kwh,radio_monthly_kwh,fridge_monthly_kwh,ac_monthly_kwh,washing_machine_monthly_kwh,electric_cooker_monthly_kwh,thermal_appliance_monthly_kwh,air_cooler_monthly_kwh,estimated_monthly_kwh,supply_factor,estimated_monthly_kwh_adjusted,consumption_category,log_estimated_monthly_kwh,estimated_monthly_kwh_raw,outlier_flag,average_ac_usage_hours,kmeans_cluster,hierarchical_cluster,gmm_cluster,energy_segment,pca_1,pca_2
99cca38a-4390-42ff-9a26-b0588cf28a34,South South,Rivers,etche,Town,6,3,3,2,1,7,0.0,8.0,1.0,10000.0,0.0,0.0,4.0,3500.0,0,1,0,0,0,1,9,8.0,Band D,2,0,3,1,0,0,9.0,0.0,10.0,4.0,0.0,0.0,9.0,32.4,0.0,0.6,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,38.0,0.3333333333333333,38.0,High Consumption,3.6635616461296463,38.0,0,0,0,0,1,Moderate Consumption Household,-0.16794219107446703,0.09839099343068408
7349468a-37b6-403f-8cea-abbf7e6e521b,South South,Rivers,etche,Town,8,2,5,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2500.0,0,0,0,0,0,0,10,11.0,Band D,3,0,5,1,0,0,11.0,0.0,11.0,11.0,0.0,0.0,16.5,59.4,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54375,0.4583333333333333,35.54375,High Consumption,3.598510172941844,35.54375,0,0,0,0,1,Moderate Fan-Heavy Household,-0.5423230080069256,0.13278941525414842
10d5d7cc-d749-4e37-80ba-ed33f1feb517,South South,Rivers,etche,Town,5,2,3,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1500.0,0,0,0,0,0,0,7,11.0,Band D,2,0,4,0,1,0,9.0,0.0,9.0,0.0,5.0,0.0,10.8,32.4,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,20.4875,0.4583333333333333,20.4875,High Consumption,3.067471370708968,20.4875,0,0,0,0,1,Moderate Consumption Household,-0.9498981636617325,-0.17680027550869018
fcfd8025-178b-49b6-817c-4199a6c08073,South South,Rivers,etche,Town,5,2,2,3,0,4,0.0,8.0,1.0,6500.0,0.0,0.0,12.0,3500.0,0,1,0,0,0,0,7,12.0,Band C,2,0,5,2,1,0,10.0,0.0,11.0,4.0,5.0,0.0,16.5,36.0,0.0,1.2,0.0,1.5,54.0,0.0,0.0,0.0,0.0,0.0,54.6,0.5,54.6,Very High Consumption,4.018183201256536,54.6,0,0,0,0,1,Appliance-Heavy High Consumption,0.1609198711403255,-0.6013908375022277
8d5051f2-35c7-4df4-a433-f86b362223f0,South South,Rivers,etche,Town,4,2,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0.0,Below Band E / Low Supply,1,0,5,0,1,0,6.0,0.0,6.0,0.0,5.0,0.0,9.0,10.8,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,4.260000000000001,0.2,4.260000000000001,Low Consumption,1.6601310267496183,4.260000000000001,0,0,0,0,1,Low-Use Basic Household,-1.7842119392814149,-0.04585021373293122
2a32bd36-49b0-446c-9fa8-5355ce951b6e,North West,Katsina,ingawa,<1hr to int. city,6,5,4,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0,0,0,0,0,0,11,0.0,Below Band E / Low Supply,0,0,7,1,1,0,0.0,0.0,7.0,2.0,5.0,0.0,14.7,0.0,0.0,0.3,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.3000000000000003,0.2,3.3000000000000003,Low Consumption,1.458615022699517,3.3000000000000003,0,0,0,0,1,Low-Use Basic Household,-1.6826847280048307,0.8153510889559166
db987218-3628-4c79-b055-06f2796590a6,North West,Katsina,ingawa,<1hr to int. city,5,3,3,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2000.0,0,0,0,0,0,0,8,6.0,Band E,0,0,8,0,1,0,0.0,0.0,10.0,0.0,7.0,0.0,24.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,6.525,0.25,6.525,Moderate Consumption,2.01823081063494,6.525,0,0,0,0,1,Low-Use Basic Household,-1.3445372441353187,0.3737648015518906
78779ad0-af63-4926-a742-a3b049766b62,North West,Katsina,ingawa,<1hr to int. city,2,5,2,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2500.0,0,0,0,0,0,0,7,11.0,Band D,0,0,6,1,1,0,0.0,0.0,5.0,2.0,2.0,0.0,9.0,0.0,0.0,0.3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.5375,0.4583333333333333,4.5375,Low Consumption,1.711543135371254,4.5375,0,0,0,0,1,Low-Use Basic Household,-1.4020911296065843,-0.3724392130329394
9f2bda25-794b-489e-95f4-b637b558d3c8,North West,Katsina,ingawa,<1hr to int. city,7,4,3,2,2,8,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1500.0,0,0,0,0,0,0,11,10.0,Band D,0,0,11,0,2,0,0.0,0.0,7.0,0.0,7.0,0.0,23.1,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,11.375,0.4166666666666667,11.375,Moderate Consumption,2.515678308454754,11.375,0,0,0,0,1,Low-Use Basic Household,-0.764533292789911,1.0829891187946548
d7c02937-cf01-4598-8944-2ddf54c3b7db,North West,Katsina,ingawa,<1hr to int. city,7,5,5,2,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,0,12,0.0,Below Band E / Low Supply,0,0,6,2,2,0,0.0,0.0,6.0,3.0,8.0,0.0,10.8,0.0,0.0,0.9,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,3.3000000000000003,0.2,3.3000000000000003,Low Consumption,1.458615022699517,3.3000000000000003,0,0,0,0,1,Low-Use Basic Household,-1.6458778445223916,1.1478823260572688
50ef035c-6ea2-4e34-8837-e4532d36e1d0,North West,Katsina,ingawa,<1hr to int. city,7,5,4,3,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,0,12,0.0,Below Band E / Low Supply,0,0,6,1,1,0,0.0,0.0,7.0,2.0,5.0,0.0,12.6,0.0,0.0,0.3,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.8800000000000003,0.2,2.8800000000000003,Low Consumption,1.3558351536351825,2.8800000000000003,0,0,0,0,1,Low-Use Basic Household,-1.6503546683299737,1.1491985588838602
5adf7dce-a756-458e-985c-32cefcf5b2a9,North West,Katsina,ingawa,<1hr to int. city,7,5,3,4,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,0,12,0.0,Below Band E / Low Supply,0,0,6,0,1,0,0.0,0.0,6.0,0.0,5.0,0.0,10.8,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.4600000000000004,0.2,2.4600000000000004,Low Consumption,1.241268589069633,2.4600000000000004,0,0,0,0,1,Low-Use Basic Household,-1.6548314921375558,1.1505147917104517
fa18a54b-ac92-43e6-a6ad-69e0617bae59,North West,Katsina,ingawa,<1hr to int. city,7,3,3,4,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,0,10,0.0,Below Band E / Low Supply,0,0,5,0,1,0,0.0,0.0,6.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.2,2.04,Low Consumption,1.1118575154181305,2.04,0,0,0,0,1,Low-Use Basic Household,-1.7549762842687826,0.8667119437528736
cb54b6c8-56d6-4c53-97a7-fabdd6a88066,North Central,Niger,lavun,<1hr to small city/town+,2,3,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2000.0,0,0,0,0,0,1,5,5.0,Band E,0,0,4,2,0,1,0.0,0.0,4.0,7.0,0.0,7.0,4.8,0.0,21.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.562500000000002,0.2083333333333333,9.562500000000002,Moderate Consumption,2.3573099926832923,9.562500000000002,0,0,0,0,1,Low-Use Basic Household,-1.4774562486608982,-0.6638670237425232
20f8e48f-e32b-4dc8-b768-f85425d29112,North Central,Niger,lavun,<1hr to small city/town+,3,4,2,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.0,0,0,0,0,0,0,7,3.0,Below Band E / Low Supply,2,0,4,2,0,1,5.0,0.0,2.0,5.0,0.0,2.0,2.4,18.0,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,0.2,5.58,Moderate Consumption,1.884034745337226,5.58,0,0,0,0,1,Low-Use Basic Household,-1.1568805821055697,0.030921671457699317
cbeb107e-cf11-4e69-9657-cd397124f97d,North Central,Niger,lavun,<1hr to small city/town+,10,9,5,4,1,7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3000.0,0,1,0,0,0,0,19,5.0,Band E,3,0,10,7,0,1,9.0,0.0,4.0,9.0,0.0,7.0,12.0,48.6,21.0,9.45,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,30.218750000000004,0.2083333333333333,30.218750000000004,High Consumption,3.441018875848827,30.218750000000004,0,0,0,0,1,Moderate Fan-Heavy Household,0.8344490619657599,2.13887583674899
cdea439c-6cf9-474e-9f87-b601333e3fa2,North West,Katsina,ingawa,<1hr to int. city,3,15,1,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0,0,0,0,0,18,0.0,Below Band E / Low Supply,0,0,2,2,2,0,0.0,0.0,2.0,2.0,5.0,0.0,1.2,0.0,0.0,0.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.2,0.96,Low Consumption,0.6729444732424258,0.96,0,0,0,0,1,Low-Use Basic Household,-1.995307215168828,1.1237672997741546
c27a1961-3f08-42e3-ba71-e6edc094bdfc,North West,Katsina,ingawa,<1hr to int. city,2,2,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0,0,0,0,0,4,0.0,Below Band E / Low Supply,0,0,5,2,1,0,0.0,0.0,3.0,4.0,5.0,0.0,4.5,0.0,0.0,1.2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.4400000000000002,0.2,1.4400000000000002,Low Consumption,0.8919980393051106,1.4400000000000002,0,0,0,0,1,Low-Use Basic Household,-2.075735965319926,-0.5231795491548361
698f4416-07f2-4ac0-a003-fb4969492d35,North West,Katsina,ingawa,<1hr to int. city,2,7,1,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0,0,0,0,0,9,0.0,Below Band E / Low Supply,0,0,3,1,2,0,0.0,0.0,4.0,4.0,3.0,0.0,3.6,0.0,0.0,0.6,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.2,1.2000000000000002,Low Consumption,0.7884573603642703,1.2000000000000002,0,0,0,0,1,Low-Use Basic Household,-2.1192781058654417,-0.022070572753252818
711c24b8-2f87-4325-905f-5e275d9da500,North West,Katsina,ingawa,<1hr to int. city,2,2,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0,0,0,0,0,0,4,0.0,Below Band E / Low Supply,2,0,5,2,0,0,4.0,0.0,4.0,4.0,0.0,0.0,6.0,14.4,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.319999999999999,0.2,4.319999999999999,Low Consumption,1.671473303353553,4.319999999999999,0,0,0,0,1,Low-Use Basic Household,-1.7152116818149836,-0.43556216873710074
212d88c8-1099-449e-8826-705ea80b7202,North West,Katsina,ingawa,<1hr to int. city,2,4,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0,0,0,0,0,6,0.0,Below Band E / Low Supply,0,0,4,2,1,0,0.0,0.0,4.0,4.0,3.0,0.0,4.8,0.0,0.0,1.2,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.2,1.38,Low Consumption,0.8671004876833834,1.38,0,0,0,0,1,Low-Use Basic Household,-2.127182383778258,-0.40183334548692
dbee5e4f-31ba-442a-a6e7-e4fccebc84c4,North West,Katsina,ingawa,<1hr to int. city,3,10,2,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,0,13,0.0,Below Band E / Low Supply,0,0,5,0,1,0,0.0,0.0,4.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6800000000000002,0.2,1.6800000000000002,Low Consumption,0.9858167945227654,1.6800000000000002,0,0,0,0,1,Low-Use Basic Household,-1.8239967694389139,0.8596057022197178
0c484c73-12c9-4367-b761-318d7a03a650,North West,Katsina,ingawa,<1hr to int. city,4,5,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0,0,0,0,0,9,0.0,Below Band E / Low Supply,0,0,5,2,2,0,0.0,0.0,4.0,3.0,4.0,0.0,6.0,0.0,0.0,0.9,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8600000000000003,0.2,1.8600000000000003,Low Consumption,1.0508216248317612,1.8600000000000003,0,0,0,0,1,Low-Use Basic Household,-1.9163537416444902,0.2962931614996665
ad0229ed-e9c7-4a1d-9b10-314395e81565,North West,Katsina,ingawa,<1hr to int. city,3,10,2,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0,0,0,0,0,13,0.0,Below Band E / Low Supply,0,0,3,0,1,0,0.0,0.0,4.0,0.0,8.0,0.0,3.6,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.2,1.2000000000000002,Low Consumption,0.7884573603642703,1.2000000000000002,0,0,0,0,1,Low-Use Basic Household,-2.0250024948851877,0.5406778681839732
3a886a84-eef9-4428-ae24-96684b9cb189,North Central,Niger,mashegu,<1hr to small city/town+,2,2,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,0,4,0.0,Below Band E / Low Supply,0,0,5,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,Low Consumption,0.0,0.0,0,0,0,0,1,Low-Use Basic Household,-2.0910850755173502,-0.5186667508922367
49993192-3619-4eab-a9ba-5d3a0290870d,North Central,Niger,mashegu,<1hr to small city/town+,3,2,2,1,0,3,0.0,4.0,1.0,10000.0,0.0,0.0,5.0,1000.0,0,0,0,0,0,0,5,5.0,Band E,2,0,5,3,0,1,7.0,0.0,5.0,4.0,0.0,4.0,7.5,25.2,12.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6875,0.2083333333333333,9.6875,Moderate Consumption,2.3690748342628787,9.6875,0,0,0,0,1,Low-Use Basic Household,-0.9742313475375277,-0.17269294807912258
52b30f05-0176-41cc-9141-9d86208f782a,North Central,Niger,mashegu,<1hr to small city/town+,4,2,3,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0,0,0,0,0,6,0.0,Below Band E / Low Supply,0,0,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,Low Consumption,0.0,0.0,0,0,0,0,1,Low-Use Basic Household,-2.2645438828360462,-0.6359602254199418
3e956215-09ff-4958-899e-99531268cb9b,North Central,Niger,lavun,<1hr to small city/town+,9,8,6,2,1,10,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5000.0,0,0,0,0,0,0,17,12.0,Band C,0,0,10,5,1,0,0.0,0.0,8.0,4.0,3.0,0.0,24.0,0.0,0.0,3.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,13.95,0.5,13.95,Moderate Consumption,2.704711299836696,13.95,0,0,0,0,1,Low-Use Basic Household,-0.556142754130634,1.845713153628308
711c3c41-0cc7-4d33-b9a1-3f8d56af8b32,North Central,Niger,lavun,<1hr to small city/town+,15,7,11,3,1,11,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3000.0,0,1,0,0,0,1,22,14.0,Band C,0,0,16,15,1,1,0.0,0.0,7.0,5.0,2.0,5.0,33.6,0.0,15.0,11.25,0.0,0.6,54.0,0.0,0.0,0.0,18.0,0.0,77.2625,0.5833333333333334,77.2625,Very High Consumption,4.3600685610714285,77.2625,0,0,0,0,1,Appliance-Heavy High Consumption,1.8340312476776022,2.721122161932203
090b0c84-a36a-4d98-aae3-f0d913dd9fd4,North Central,Niger,lavun,<1hr to small city/town+,8,4,3,5,0,6,0.0,4.0,2.0,30000.0,0.0,0.0,0.0,5000.0,0,1,0,0,0,0,12,4.0,Band E,4,0,9,9,1,0,4.0,0.0,4.0,4.0,6.0,0.0,10.8,28.8,0.0,5.4,0.0,1.8,54.0,0.0,0.0,0.0,0.0,0.0,20.16,0.2,20.16,High Consumption,3.052112606990099,20.16,0,0,0,0,1,Moderate Fan-Heavy Household,0.26867561203990753,1.1867012071009795
322189f8-6966-4789-ad8d-aa4d4afa7bd8,South South,Akwa Ibom,ibesikpo_asutan,<1hr to large city,6,4,4,2,0,5,0.0,3.0,1.0,12000.0,0.0,0.0,1.0,7000.0,0,1,0,0,0,1,10,3.0,Below Band E / Low Supply,6,0,12,4,0,2,11.0,0.0,11.0,6.0,0.0,7.0,39.6,118.8,42.0,3.6,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,55.2,0.2,55.2,Very High Consumption,4.028916756899646,55.2,0,0,0,0,1,Appliance-Heavy High Consumption,1.9312235058354408,1.6423472502326069
c2c6aa3e-434f-4e97-b05b-4d494b74e53c,South South,Akwa Ibom,ibesikpo_asutan,<1hr to large city,4,0,2,2,0,10,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4000.0,0,1,0,0,0,1,4,5.0,Band E,0,0,4,2,0,1,0.0,0.0,11.0,5.0,0.0,5.0,13.2,0.0,15.0,1.5,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,21.1875,0.2083333333333333,21.1875,High Consumption,3.0995290672356344,21.1875,0,0,0,0,1,Moderate Consumption Household,-0.29008692819222714,0.24149865598665485
24fbd132-f0f0-414f-97bc-7271728f174b,South South,Akwa Ibom,ibesikpo_asutan,<1hr to large city,4,4,2,2,0,6,0.0,2.0,1.0,10000.0,0.0,0.0,1.0,6000.0,0,0,0,0,0,0,8,2.0,Below Band E / Low Supply,4,0,16,3,1,2,11.0,0.0,11.0,6.0,3.0,9.0,52.8,79.2,54.0,2.7,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,37.92,0.2,37.92,High Consumption,3.661508257317805,37.92,0,0,0,0,1,Moderate Fan-Heavy Household,0.9643408195073341,1.9678361314712078
7e0a304c-ebd2-44c2-93fe-96ae3aed3caa,South South,Akwa Ibom,ibesikpo_asutan,<1hr to large city,3,1,2,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6000.0,0,0,0,0,0,0,4,4.0,Band E,4,0,15,2,0,0,11.0,0.0,11.0,9.0,0.0,0.0,49.5,79.2,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,0.2,26.28,High Consumption,3.3061538329752613,26.28,0,0,0,0,1,Moderate Fan-Heavy Household,-0.09457375812484499,0.7423107448763137
65988478-ca67-4eb2-bb8d-80013e774656,South South,Akwa Ibom,ibesikpo_asutan,<1hr to large city,5,2,3,2,0,5,0.0,5.0,1.0,20000.0,0.0,0.0,3.0,4000.0,0,0,0,0,0,0,7,5.0,Band E,3,0,16,4,0,0,5.0,0.0,8.0,7.0,0.0,0.0,38.4,27.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.500000000000002,0.2083333333333333,14.500000000000002,Moderate Consumption,2.740840023925201,14.500000000000002,0,0,0,0,1,Low-Use Basic Household,-0.2094304928752692,1.1610384390207773
0f8c2f85-faf9-4bb3-a577-649eddcc49a3,South South,Akwa Ibom,ibesikpo_asutan,<1hr to large city,4,2,2,1,1,4,0.0,6.0,1.0,20000.0,0.0,0.0,3.0,7000.0,0,1,0,0,0,0,6,6.0,Band E,4,0,18,3,0,1,5.0,0.0,5.0,4.0,0.0,8.0,27.0,36.0,24.0,1.8,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,35.7,0.25,35.7,High Consumption,3.6027767550605247,35.7,0,0,0,0,1,Moderate Fan-Heavy Household,1.418381867257649,1.0794923013966002
a00c4e83-af1e-4a22-8c17-34e11104c2f7,South South,Akwa Ibom,uyo,<1hr to large city,5,4,3,2,0,5,0.0,7.0,2.0,20000.0,0.0,0.0,3.0,4500.0,0,1,0,0,0,1,9,7.0,Band E,3,1,14,4,2,3,4.0,4.0,5.0,4.0,5.0,5.0,21.0,21.6,45.0,2.4,7.2,3.0,54.0,0.0,0.0,0.0,18.0,0.0,50.225,0.2916666666666667,50.225,Very High Consumption,3.936227694124963,50.225,0,0,0,0,1,Appliance-Heavy High Consumption,2.0237009187861354,1.397100551984693
a5086410-39b4-41fd-890d-960f5ee46af3,South South,Akwa Ibom,ibesikpo_asutan,<1hr to large city,6,1,3,2,1,8,0.0,4.0,1.0,21000.0,0.0,0.0,3.0,5000.0,0,1,0,0,0,1,7,4.0,Band E,4,0,23,5,0,3,5.0,0.0,6.0,4.0,0.0,5.0,41.4,36.0,45.0,3.0,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,39.48,0.2,39.48,High Consumption,3.70080802497921,39.48,0,0,0,0,1,Moderate Fan-Heavy Household,2.7516487737304995,2.6658063070280464
05e23019-d568-44bd-a637-33dd3f8c90a2,South South,Akwa Ibom,ibesikpo_asutan,<1hr to large city,3,5,1,1,1,3,0.0,3.0,1.0,14000.0,0.0,0.0,3.0,1500.0,0,0,0,0,0,1,8,3.0,Below Band E / Low Supply,2,0,9,2,0,1,5.0,0.0,4.0,3.0,0.0,5.0,10.8,18.0,15.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,12.54,0.2,12.54,Moderate Consumption,2.605648267484129,12.54,0,0,0,0,1,Low-Use Basic Household,-0.7052908408110916,0.5205814019292433
f51a4637-2840-4438-b304-1961b4b3ff70,South South,Akwa Ibom,ibesikpo_asutan,<1hr to large city,4,3,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1500.0,0,0,0,0,0,1,7,6.0,Band E,1,0,4,2,0,1,3.0,0.0,4.0,2.0,0.0,2.0,4.8,5.4,6.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,8.7,0.25,8.7,Moderate Consumption,2.272125885509337,8.7,0,0,0,0,1,Low-Use Basic Household,-1.2305688433576154,-0.3662603394136822
bd1fd88f-4964-4925-b0fa-5be17481bd96,South South,Akwa Ibom,ibesikpo_asutan,<1hr to large city,6,2,3,2,1,4,0.0,5.0,1.0,10500.0,0.0,0.0,3.0,3500.0,0,1,0,0,0,1,8,5.0,Band E,4,0,15,4,0,1,5.0,0.0,6.0,3.0,0.0,5.0,27.0,36.0,15.0,1.8,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,31.625000000000004,0.2083333333333333,31.625000000000004,High Consumption,3.485078865642857,31.625000000000004,0,0,0,0,1,Moderate Fan-Heavy Household,1.1336342587758357,1.0842521564692746
1a212373-0296-4304-84e2-669c7de7f06e,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,0,0,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,0,2,0.0,Below Band E / Low Supply,2,0,6,2,0,1,3.0,0.0,6.0,3.0,0.0,4.0,10.8,10.8,12.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.2,6.9,Moderate Consumption,2.066862759472976,6.9,0,0,0,0,1,Low-Use Basic Household,-1.1845022312155926,-0.21272470568292584
a59d33ed-6570-4cd7-83b1-e17f1cba7a34,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,0,0,2,0,2,0.0,6.0,1.0,15000.0,0.0,0.0,0.0,5000.0,0,1,0,0,0,0,2,6.0,Band E,1,0,5,2,1,0,5.0,0.0,6.0,7.0,7.0,0.0,9.0,9.0,0.0,2.1,0.0,2.1,54.0,0.0,0.0,0.0,0.0,0.0,19.05,0.25,19.05,Moderate Consumption,2.998229153752578,19.05,0,0,0,0,1,Low-Use Basic Household,-0.8267172500304825,-1.2285751407962546
5f927b89-e3e3-424e-af40-a1f71f7cc558,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,3,0,1,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2400.0,0,1,0,0,1,0,3,4.0,Band E,3,0,6,3,1,1,4.0,0.0,4.0,4.0,6.0,4.0,7.2,21.6,12.0,1.8,0.0,1.8,54.0,0.0,0.0,45.0,0.0,0.0,28.68,0.2,28.68,High Consumption,3.39047341829918,28.68,0,0,0,0,1,Moderate Fan-Heavy Household,0.10396519452971317,-0.4004254753457973
2bd2b9ba-828e-47bf-9c42-eeda92e2e25d,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,1,0,0,0,0,2,0.0,Below Band E / Low Supply,2,0,4,2,0,1,7.0,0.0,5.0,3.0,0.0,6.0,6.0,25.2,18.0,0.9,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,20.82,0.2,20.82,High Consumption,3.0828269804049246,20.82,0,0,0,0,1,Moderate Consumption Household,-0.6020749814297921,-0.9416547932249942
2515c59b-1da8-4a4a-bedb-89ca1e3607e7,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,2,0,1,1,0,3,0.0,24.0,1.0,13000.0,0.0,0.0,0.0,3000.0,0,0,0,0,0,0,2,24.0,Band A,1,0,4,2,1,1,9.0,0.0,7.0,5.0,7.0,8.0,8.4,16.2,24.0,1.5,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,52.2,1.0,52.2,Very High Consumption,3.974058396347599,52.2,0,0,0,0,1,High Consumption Household,0.018981161520456615,-1.480215877110178
a6efd967-a80d-4eb5-9194-a90086f07656,North Central,Federal Capital Territory,municipal_area_council,<1hr to large city,5,0,2,1,2,4,0.0,4.0,1.0,12000.0,0.0,0.0,0.0,3000.0,0,1,0,0,0,0,5,4.0,Band E,1,0,6,5,1,1,6.0,0.0,4.0,6.0,9.0,4.0,7.2,10.8,12.0,4.5,0.0,2.7,54.0,0.0,0.0,0.0,0.0,0.0,18.24,0.2,18.24,Moderate Consumption,2.9569914452375605,18.24,0,0,0,0,1,Low-Use Basic Household,-0.3147113694499358,-0.26121203928931375
